ENSG	CDS	5utr	3utr	5utr|3utr	intron	intergenic	noncoding_exon	noncoding_intron
ENSG00000114767.6	14	1	0	0	25	0	0	0
ENSG00000163898.5	0	0	0	0	4	0	0	0
ENSG00000234773.2	0	0	0	0	0	0	4	29
ENSG00000133665.8	0	1	0	0	13	0	0	0
ENSG00000267539.1	0	0	0	0	0	0	2	0
ENSG00000154642.6	4	0	3	0	28	0	0	0
ENSG00000248235.2	7	0	0	0	24	0	0	0
ENSG00000130706.8	55	2	0	0	67	0	0	1
ENSG00000200903.1	0	0	0	0	0	0	1	0
ENSG00000269898.1	0	0	0	0	0	0	1	0
ENSG00000172336.4	1	2	0	0	5	0	0	0
ENSG00000112874.5	1	0	1	0	0	0	0	0
ENSG00000256902.1	0	0	0	0	0	0	1	0
ENSG00000044459.10	7	0	7	0	113	0	0	0
ENSG00000251409.1	0	0	0	0	0	0	0	3
ENSG00000139641.8	52	1	7	0	60	0	0	0
ENSG00000119913.4	3	0	2	0	13	0	0	0
ENSG00000150593.11	14	2	8	0	62	0	0	0
ENSG00000250741.2	2	0	0	0	19	0	0	0
ENSG00000225930.3	0	0	0	0	0	0	2	6
ENSG00000187678.8	25	13	66	0	245	0	0	0
ENSG00000233203.2	0	0	0	0	0	0	2	0
ENSG00000143443.9	2	1	0	0	3	0	0	0
ENSG00000186376.10	9	13	1	0	126	0	0	6
ENSG00000124126.9	1	0	0	0	13	0	0	0
ENSG00000153187.12	193	25	69	0	105	0	0	0
ENSG00000116731.18	21	3	13	0	136	0	0	0
ENSG00000129128.8	6	2	42	0	24	0	0	0
ENSG00000270081.1	0	0	0	0	0	0	21	0
ENSG00000214753.2	70	6	56	0	39	0	0	0
ENSG00000167595.10	17	2	8	0	28	0	6	1
ENSG00000102057.5	1	3	0	0	3	0	0	0
ENSG00000222511.1	0	0	0	0	0	0	1	0
ENSG00000147144.8	14	0	9	0	32	0	0	0
ENSG00000270067.1	0	0	0	0	0	0	1	0
ENSG00000116001.11	44	19	31	3	575	0	0	0
ENSG00000227256.1	0	0	0	0	0	0	0	1
ENSG00000170315.9	25	22	2	0	1	0	0	0
ENSG00000234350.1	0	0	0	0	0	0	0	9
ENSG00000235979.4	0	0	0	0	0	0	0	7
ENSG00000198707.10	18	1	0	0	41	0	0	0
ENSG00000107798.13	7	0	12	0	46	0	0	0
ENSG00000130202.5	80	32	25	0	383	0	0	0
ENSG00000145217.9	61	11	34	0	73	0	0	0
ENSG00000183751.10	33	0	35	0	37	0	0	0
ENSG00000117118.5	6	0	0	0	62	0	0	0
ENSG00000215452.3	0	0	0	0	0	0	8	17
ENSG00000100401.15	31	37	28	0	187	0	0	0
ENSG00000116213.11	11	0	1	0	35	0	0	0
ENSG00000159618.11	0	0	0	0	1	0	0	1
ENSG00000266900.1	0	0	0	0	0	0	3	0
ENSG00000257732.1	0	0	0	0	0	0	0	2
ENSG00000179967.11	0	0	0	0	0	0	3	0
ENSG00000136235.11	0	0	0	0	1	0	0	0
ENSG00000225458.1	0	0	0	0	0	0	0	2
ENSG00000268836.1	0	0	0	0	0	0	1	0
ENSG00000184414.2	0	0	0	0	0	0	15	0
ENSG00000166562.4	10	2	0	0	85	0	0	0
ENSG00000249056.1	0	0	0	0	0	0	1	0
ENSG00000212293.1	0	0	0	0	0	0	4	0
ENSG00000232710.1	0	0	0	0	0	0	0	8
ENSG00000111247.10	2	0	0	0	5	0	0	0
ENSG00000270157.1	0	0	0	0	0	0	5	0
ENSG00000131943.13	4	5	8	0	43	0	0	0
ENSG00000259485.1	0	0	0	0	0	0	0	1
ENSG00000110172.7	4	30	1	0	73	0	0	0
ENSG00000215375.2	3	20	0	0	28	0	0	0
ENSG00000261732.1	0	0	0	0	0	0	66	269
ENSG00000170515.9	19	10	19	0	15	0	0	0
ENSG00000147912.8	10	2	9	0	119	0	0	0
ENSG00000235702.1	0	0	0	0	0	0	0	1
ENSG00000127337.2	0	1	0	0	35	0	0	0
ENSG00000169139.7	4	9	6	0	169	0	0	0
ENSG00000132323.4	13	1	0	0	152	0	0	0
ENSG00000237298.4	0	0	0	0	0	0	30	216
ENSG00000207524.1	0	0	0	0	0	0	6	0
ENSG00000210100.1	0	0	0	0	0	0	27	0
ENSG00000251503.3	0	0	0	0	17	0	0	0
ENSG00000118557.11	22	2	4	0	65	0	0	0
ENSG00000119986.6	1	5	2	0	30	0	0	0
ENSG00000063169.6	31	1	2	0	472	0	0	0
ENSG00000259562.2	0	0	0	0	0	0	3	0
ENSG00000102878.11	17	10	1	0	32	0	0	0
ENSG00000112029.5	2	5	1	0	22	0	0	0
ENSG00000139289.9	84	6	32	0	13	0	0	0
ENSG00000269243.1	0	0	0	0	0	0	0	2
ENSG00000168594.11	0	0	0	0	1	0	0	1
ENSG00000164970.10	6	4	21	0	203	0	0	0
ENSG00000246523.3	0	0	0	0	0	0	0	33
ENSG00000147724.7	0	0	0	0	2	0	0	0
ENSG00000121297.6	0	0	0	0	2	0	0	0
ENSG00000154832.10	26	0	1	0	19	0	0	0
ENSG00000261266.1	0	0	0	0	0	0	0	1
ENSG00000059728.6	6	1	28	0	84	0	0	0
ENSG00000158290.12	10	2	2	0	35	0	0	0
ENSG00000077232.12	29	15	53	0	158	0	0	0
ENSG00000270604.1	0	0	0	0	0	0	3	750
ENSG00000171408.9	0	0	0	0	3	0	0	0
ENSG00000163378.9	3	2	4	0	30	0	0	0
ENSG00000261934.1	4	0	6	0	52	0	0	0
ENSG00000110628.9	42	5	0	0	535	0	0	0
ENSG00000267436.1	0	0	0	0	0	0	1	4
ENSG00000269473.1	0	0	0	0	0	0	2	0
ENSG00000041515.11	0	0	0	0	10	0	0	0
ENSG00000264653.1	0	0	0	0	0	0	1	0
ENSG00000153944.6	88	17	214	0	5188	0	0	0
ENSG00000263338.1	0	0	0	0	0	0	0	1
ENSG00000168566.11	2	0	18	0	52	0	0	0
ENSG00000268499.1	0	0	0	0	0	0	1	1
ENSG00000160959.3	8	3	27	0	7	0	0	0
ENSG00000224383.3	0	0	0	0	1	0	0	0
ENSG00000230789.1	0	0	0	0	0	0	1	2
ENSG00000197050.6	0	1	1	0	15	0	0	0
ENSG00000065911.7	24	4	53	0	158	0	0	0
ENSG00000163626.12	4	1	4	0	8	0	0	0
ENSG00000231439.3	0	0	0	0	0	0	0	1
ENSG00000212309.1	0	0	0	0	0	0	63	0
ENSG00000131174.4	1	0	2	0	13	0	0	0
ENSG00000225137.1	0	0	0	0	0	0	1	0
ENSG00000254548.1	0	0	0	0	0	0	1	0
ENSG00000230513.1	0	0	0	0	0	0	4	2
ENSG00000259727.1	0	0	0	0	0	0	0	1
ENSG00000105643.5	4	1	5	0	36	0	0	0
ENSG00000187446.7	6	2	24	0	104	0	0	0
ENSG00000258052.1	0	0	0	0	0	0	3	70
ENSG00000149218.4	2	0	2	0	12	0	0	0
ENSG00000229167.1	0	0	0	0	0	0	0	4
ENSG00000200545.1	0	0	0	0	0	0	1	0
ENSG00000178974.5	10	1	3	0	257	0	2	37
ENSG00000196104.6	0	0	0	0	3	0	0	0
ENSG00000163032.7	3	8	4	0	527	0	0	0
ENSG00000198604.6	38	9	1	0	433	0	0	0
ENSG00000146904.4	5	0	1	0	4	0	0	0
ENSG00000112078.9	13	4	30	0	194	0	0	0
ENSG00000183421.7	12	3	4	0	68	0	0	0
ENSG00000201403.1	0	0	0	0	0	0	74	0
ENSG00000257616.1	0	0	0	0	0	0	1	0
ENSG00000125170.6	10	5	21	0	48	0	0	0
ENSG00000189171.9	5	1	0	0	14	0	0	0
ENSG00000168675.14	1	3	3	0	633	0	0	0
ENSG00000186777.7	0	0	0	0	1	0	0	0
ENSG00000229848.1	0	0	0	0	0	0	2	45
ENSG00000231567.1	0	0	0	0	0	0	1	0
ENSG00000255520.1	0	0	0	0	0	0	0	3
ENSG00000113845.5	5	1	1	0	85	0	0	0
ENSG00000136026.9	98	13	50	0	24	0	0	0
ENSG00000270072.1	0	0	0	0	0	0	8	5
ENSG00000108963.13	21	0	18	0	76	0	0	0
ENSG00000255432.1	2	0	0	0	17	0	0	0
ENSG00000100280.12	26	5	14	0	146	0	0	0
ENSG00000262768.1	0	0	0	0	0	0	0	1
ENSG00000249695.2	0	0	0	0	0	0	0	1
ENSG00000183531.1	0	0	0	0	0	0	1	0
ENSG00000116652.5	0	1	0	0	0	0	0	0
ENSG00000154188.5	0	1	0	0	5	0	0	0
ENSG00000232058.1	0	0	0	0	0	0	0	1
ENSG00000220987.1	0	0	0	0	0	0	1	0
ENSG00000215692.2	0	0	0	0	0	0	0	1
ENSG00000048828.12	62	6	8	0	444	0	0	0
ENSG00000268279.2	0	0	0	0	0	0	11	66
ENSG00000180964.12	1	0	0	0	1	0	0	0
ENSG00000030582.12	158	8	41	0	21	0	0	0
ENSG00000205267.4	0	0	0	0	0	0	2	1
ENSG00000241809.1	0	0	0	0	0	0	3	0
ENSG00000126705.9	38	7	9	0	396	0	0	10
ENSG00000188162.6	0	0	0	0	1	0	0	0
ENSG00000267583.1	0	0	0	0	0	0	1	5
ENSG00000199197.1	0	0	0	0	0	0	1	0
ENSG00000256060.2	0	5	0	0	0	0	0	0
ENSG00000038532.10	61	3	22	0	922	0	0	0
ENSG00000272948.1	0	0	0	0	0	0	2	0
ENSG00000005075.11	0	3	1	0	8	0	0	0
ENSG00000154162.9	0	0	0	0	12	0	0	0
ENSG00000188206.5	0	0	0	0	0	0	107	167
ENSG00000256323.1	0	0	0	0	0	0	4	3
ENSG00000237813.3	0	0	0	0	0	0	0	3
ENSG00000010327.6	3	0	0	0	6	0	0	0
ENSG00000187957.7	0	0	0	0	2	0	0	0
ENSG00000272777.1	0	0	0	0	0	0	1	0
ENSG00000137075.13	11	9	11	0	126	0	4	224
ENSG00000259658.3	0	0	0	0	5	0	0	0
ENSG00000234542.1	0	0	0	0	0	0	0	3
ENSG00000257335.4	0	0	0	0	24	0	0	0
ENSG00000267709.1	0	0	0	0	0	0	0	1
ENSG00000253301.1	0	0	0	0	0	0	0	1
ENSG00000207621.1	0	0	0	0	0	0	3	0
ENSG00000132005.4	25	0	3	0	89	0	0	0
ENSG00000160469.12	9	0	1	0	8	0	0	0
ENSG00000103154.5	0	0	0	0	5	0	0	0
ENSG00000165807.3	0	0	0	0	3	0	0	0
ENSG00000136715.13	25	0	0	0	213	0	0	0
ENSG00000250934.1	0	0	0	0	0	0	0	1
ENSG00000174606.8	14	4	9	0	35	0	0	0
ENSG00000182957.11	28	3	11	0	435	0	0	0
ENSG00000149357.5	13	0	17	0	88	0	0	0
ENSG00000198917.7	20	1	24	0	30	0	0	0
ENSG00000166664.9	0	0	0	0	1	0	0	0
ENSG00000228436.2	0	0	0	0	0	0	2	140
ENSG00000239264.4	115	7	68	0	349	0	0	0
ENSG00000198937.8	1	0	1	0	25	0	0	0
ENSG00000066697.10	4	0	0	0	55	0	0	0
ENSG00000156787.12	3	2	2	0	58	0	0	0
ENSG00000266313.1	0	0	0	0	0	0	0	4
ENSG00000006047.8	4	1	0	0	2	0	0	0
ENSG00000136114.11	1	0	0	0	4	0	0	0
ENSG00000166484.15	8	2	1	0	2	0	0	0
ENSG00000165972.8	0	2	0	0	4	0	0	0
ENSG00000244491.1	0	0	0	0	0	0	7	41
ENSG00000159259.7	0	0	1	0	10	0	0	0
ENSG00000167548.10	547	12	60	0	137	0	0	0
ENSG00000173809.11	0	0	0	0	1	0	0	0
ENSG00000232838.3	1	5	5	0	17	0	0	0
ENSG00000270800.1	39	16	0	0	616	0	0	0
ENSG00000272858.1	0	0	0	0	0	0	1	0
ENSG00000225573.3	0	0	0	0	0	0	1	0
ENSG00000164818.11	27	4	4	0	162	0	0	0
ENSG00000146755.6	9	0	3	0	96	0	0	0
ENSG00000255990.1	0	0	0	0	0	0	35	1
ENSG00000236055.1	0	0	0	0	0	0	2	0
ENSG00000107223.8	28	0	43	0	21	0	0	0
ENSG00000106330.7	2	2	0	0	3	0	0	0
ENSG00000117862.7	10	7	10	0	115	0	0	0
ENSG00000102078.11	1	0	0	0	13	0	0	0
ENSG00000092201.5	43	2	19	0	98	0	0	0
ENSG00000176049.11	0	0	0	0	2	0	0	0
ENSG00000106701.7	9	0	13	0	177	0	0	0
ENSG00000100253.8	2	0	0	0	2	0	0	0
ENSG00000261147.1	0	0	0	0	0	0	12	31
ENSG00000266736.1	0	0	0	0	0	0	0	1
ENSG00000170006.7	0	0	0	0	1	0	0	0
ENSG00000173482.12	33	7	2	0	758	0	0	0
ENSG00000230082.1	0	0	0	0	0	0	6	110
ENSG00000131018.18	48	1	0	0	99	0	0	0
ENSG00000181019.8	27	10	16	0	178	0	0	0
ENSG00000228221.1	0	0	0	0	0	0	0	4
ENSG00000228089.1	0	0	0	0	0	0	2	0
ENSG00000232309.1	0	0	0	0	0	0	1	1
ENSG00000264151.1	0	0	0	0	0	0	0	3
ENSG00000086475.10	3	5	4	0	34	0	0	0
ENSG00000205035.4	0	0	0	0	0	0	0	1
ENSG00000237708.1	0	0	0	0	0	0	1	0
ENSG00000272533.1	0	0	0	0	0	0	759	0
ENSG00000196449.3	4	0	1	0	13	0	0	0
ENSG00000113013.8	81	12	24	0	331	0	0	0
ENSG00000180233.9	7	6	2	0	85	0	5	141
ENSG00000229686.1	0	0	0	0	0	0	429	0
ENSG00000157680.11	1	3	0	0	47	0	0	0
ENSG00000179766.13	0	0	0	0	0	0	0	17
ENSG00000208023.1	0	0	0	0	0	0	1	0
ENSG00000270589.1	0	0	0	0	0	0	1	0
ENSG00000259153.1	0	0	0	0	0	0	1	5
ENSG00000258366.3	96	6	7	0	449	0	0	0
ENSG00000125122.10	4	7	1	0	63	0	0	0
ENSG00000114107.4	1	1	0	0	60	0	0	0
ENSG00000178105.5	16	1	3	0	339	0	0	0
ENSG00000270069.1	0	0	0	0	0	0	9	73
ENSG00000114315.3	15	1	4	0	14	0	0	0
ENSG00000224790.1	0	0	0	0	0	0	1	12
ENSG00000198373.8	43	2	27	0	535	0	0	0
ENSG00000174282.7	61	3	20	0	141	0	0	0
ENSG00000051620.6	4	4	25	0	28	0	0	0
ENSG00000199994.1	0	0	0	0	0	0	520	0
ENSG00000198908.7	2	2	0	0	29	0	0	0
ENSG00000258083.1	0	1	1	0	0	0	0	0
ENSG00000099899.10	20	0	7	0	17	0	0	0
ENSG00000253616.1	0	0	0	0	0	0	1	6
ENSG00000251301.2	0	0	0	0	0	0	0	3
ENSG00000266111.1	0	0	0	0	0	0	1	155
ENSG00000166153.12	0	0	0	0	2	0	0	15
ENSG00000139719.5	8	1	10	0	69	0	0	0
ENSG00000132570.10	0	1	19	0	254	0	0	25
ENSG00000203327.2	0	0	0	0	0	0	5	4
ENSG00000164764.10	0	0	0	0	1	0	0	0
ENSG00000180198.11	34	18	23	0	2647	0	0	0
ENSG00000172375.8	16	8	9	0	18	0	2	6
ENSG00000118454.8	9	4	4	0	214	0	0	0
ENSG00000005893.11	24	6	28	0	89	0	0	0
ENSG00000241878.5	25	7	9	0	250	0	0	0
ENSG00000267404.1	0	0	0	0	0	0	1	0
ENSG00000224023.6	0	0	0	0	0	0	0	1
ENSG00000271257.1	0	0	0	0	0	0	1	0
ENSG00000255038.1	0	2	0	0	1	0	0	0
ENSG00000171804.5	0	0	0	0	2	0	0	0
ENSG00000229036.3	0	0	0	0	0	0	3	8
ENSG00000160360.7	10	7	4	0	67	0	0	0
ENSG00000186827.6	1	0	0	0	0	0	0	0
ENSG00000268472.1	0	1	0	0	0	0	0	0
ENSG00000111424.6	0	0	0	0	1	0	0	0
ENSG00000255750.1	0	0	0	0	0	0	0	2
ENSG00000116120.8	16	1	3	0	213	0	0	0
ENSG00000169756.12	5	13	11	0	713	0	0	0
ENSG00000176909.7	10	0	1	0	26	0	0	0
ENSG00000136110.8	0	0	0	0	1	0	0	0
ENSG00000141570.6	12	0	15	0	16	0	0	0
ENSG00000069329.11	12	0	17	0	68	0	0	0
ENSG00000177697.13	43	19	25	0	32	0	0	8
ENSG00000200488.1	0	0	0	0	0	0	18	0
ENSG00000244502.2	0	0	0	0	0	0	0	3
ENSG00000165078.7	0	0	0	0	9	0	0	0
ENSG00000189045.9	0	1	0	0	19	0	0	0
ENSG00000213265.4	0	0	1	0	0	0	0	0
ENSG00000226465.1	0	0	0	0	0	0	2	1
ENSG00000197429.6	3	0	0	0	40	0	0	0
ENSG00000263006.2	0	0	0	0	0	0	1	4
ENSG00000260035.1	0	0	0	0	0	0	7	0
ENSG00000101306.6	0	0	1	0	2	0	0	0
ENSG00000152749.7	0	0	0	0	1	0	0	0
ENSG00000212464.1	0	0	0	0	0	0	258	0
ENSG00000231703.2	0	0	0	0	0	0	2	15
ENSG00000123975.4	0	0	1	0	12	0	0	0
ENSG00000232677.2	0	0	0	0	0	0	0	1
ENSG00000213539.4	0	0	0	0	0	0	1	0
ENSG00000234536.1	0	0	0	0	0	0	0	5
ENSG00000204519.6	11	0	8	0	192	0	0	0
ENSG00000100888.8	114	10	7	0	500	0	0	0
ENSG00000255992.1	0	0	0	0	0	0	0	3
ENSG00000160325.10	3	2	31	0	42	0	0	0
ENSG00000187605.11	89	0	58	0	430	0	0	0
ENSG00000040199.14	12	4	13	0	128	0	0	0
ENSG00000258386.1	0	0	0	0	10	0	0	0
ENSG00000197181.7	2	0	1	0	17	0	0	0
ENSG00000124444.11	4	1	13	0	1	0	0	0
ENSG00000272905.1	0	0	0	0	0	0	1	0
ENSG00000170759.10	60	15	21	0	165	0	0	0
ENSG00000067369.9	19	1	2	0	101	0	0	0
ENSG00000267112.1	0	0	0	0	0	0	0	1
ENSG00000260152.2	0	0	0	0	0	0	1	0
ENSG00000086205.12	0	0	0	0	1	0	0	0
ENSG00000196981.2	1	3	2	0	0	0	0	0
ENSG00000184226.10	0	0	0	0	8	0	0	0
ENSG00000240790.1	0	0	0	0	0	0	1	1
ENSG00000236943.2	0	0	0	0	0	0	0	3
ENSG00000160870.8	1	0	0	0	11	0	0	0
ENSG00000127314.13	1	4	1	0	267	0	0	0
ENSG00000112234.4	6	2	19	0	227	0	0	0
ENSG00000272092.1	0	0	0	0	0	0	2	0
ENSG00000152380.5	0	0	0	0	20	0	0	0
ENSG00000170456.10	13	7	14	0	772	0	0	0
ENSG00000273295.1	0	0	0	0	0	0	79	0
ENSG00000161860.7	0	0	0	0	22	0	0	0
ENSG00000272921.1	0	0	0	0	0	0	0	35
ENSG00000164744.8	0	0	0	0	1	0	0	0
ENSG00000266578.1	0	0	0	0	0	0	0	3
ENSG00000250828.1	0	0	0	0	0	0	0	1
ENSG00000265710.1	0	0	0	0	0	0	1	0
ENSG00000252838.1	0	0	0	0	0	0	1	0
ENSG00000254815.1	0	0	0	0	0	0	1	0
ENSG00000196924.10	493	2	21	0	228	0	0	0
ENSG00000128463.8	5	0	2	0	8	0	0	0
ENSG00000167635.7	11	12	9	0	236	0	0	0
ENSG00000150625.12	0	0	0	0	3	0	0	0
ENSG00000091164.8	6	5	12	0	73	0	0	0
ENSG00000243501.5	0	0	0	0	0	0	0	2
ENSG00000181191.11	4	1	0	0	1	0	0	0
ENSG00000104299.10	7	1	3	0	132	0	0	0
ENSG00000144644.10	0	0	0	0	1	0	0	0
ENSG00000104537.12	0	0	0	0	1	0	0	0
ENSG00000133895.10	36	8	8	0	23	0	0	0
ENSG00000178952.4	82	4	2	0	15	0	0	0
ENSG00000205572.5	0	0	1	0	1	0	0	0
ENSG00000142453.7	33	0	30	0	370	0	0	0
ENSG00000145332.9	2	2	6	0	93	0	0	0
ENSG00000258784.1	0	0	0	0	0	0	0	5
ENSG00000099326.4	24	8	1	0	77	0	0	0
ENSG00000201302.1	0	0	0	0	0	0	1799	0
ENSG00000140548.5	18	3	14	0	482	0	0	0
ENSG00000100938.13	26	3	13	0	45	0	0	0
ENSG00000272800.1	0	0	0	0	0	0	1	0
ENSG00000232499.2	0	0	0	0	0	0	4	0
ENSG00000224031.1	0	0	0	0	0	0	1	1
ENSG00000075223.9	0	0	0	0	3	0	0	0
ENSG00000161981.6	1	2	2	0	5	0	0	0
ENSG00000159658.6	9	13	16	0	86	0	0	0
ENSG00000221491.2	0	0	0	0	0	0	269	0
ENSG00000248672.1	0	0	0	0	40	0	0	0
ENSG00000267769.1	0	0	0	0	0	0	0	1
ENSG00000013619.9	0	0	0	0	3	0	0	0
ENSG00000198816.5	12	1	0	0	10	0	0	0
ENSG00000198384.7	0	0	0	0	0	0	0	1
ENSG00000151229.8	6	1	6	0	177	0	0	0
ENSG00000089820.11	3	8	0	0	11	0	8	57
ENSG00000260009.1	0	0	0	0	0	0	0	5
ENSG00000249781.2	0	0	0	0	0	0	0	9
ENSG00000266053.2	0	0	0	0	0	0	2	11
ENSG00000257279.1	0	0	0	0	0	0	6	5
ENSG00000165804.11	88	10	16	0	82	0	0	0
ENSG00000235760.3	0	0	0	0	0	0	0	12
ENSG00000160828.13	0	0	0	0	0	0	4	141
ENSG00000231407.1	0	0	0	0	0	0	0	2
ENSG00000267698.1	0	0	0	0	0	0	0	33
ENSG00000169495.4	0	0	0	0	1	0	0	0
ENSG00000253965.1	0	0	0	0	0	0	0	2
ENSG00000272955.1	0	0	0	0	0	0	5	0
ENSG00000260088.1	0	0	0	0	0	0	0	3
ENSG00000135845.5	2	1	0	0	0	0	1	23
ENSG00000198176.8	17	7	1	0	293	0	0	0
ENSG00000197147.8	2	1	7	0	83	0	0	0
ENSG00000124562.5	13	2	0	0	52	0	0	0
ENSG00000174292.8	3	0	2	0	4	0	0	0
ENSG00000096060.10	5	2	16	0	211	0	0	0
ENSG00000269533.1	4	0	0	0	51	0	0	0
ENSG00000205081.4	0	0	1	0	1	0	0	0
ENSG00000100580.7	2	0	16	0	31	0	0	0
ENSG00000236704.1	0	0	0	0	0	0	0	1
ENSG00000011028.9	0	1	0	0	5	0	0	0
ENSG00000124635.7	2	0	0	0	1	0	0	0
ENSG00000146872.13	16	5	2	0	469	0	7	0
ENSG00000027847.9	12	3	5	0	42	0	0	0
ENSG00000269921.1	0	0	0	0	0	0	1	0
ENSG00000207965.1	0	0	0	0	0	0	1	0
ENSG00000236816.2	0	0	0	0	0	0	6	12
ENSG00000112175.6	0	0	0	0	2	0	0	0
ENSG00000159352.11	14	2	5	0	71	0	0	0
ENSG00000197934.4	0	0	0	0	0	0	0	2
ENSG00000147874.6	8	1	5	0	318	0	0	0
ENSG00000244167.1	0	0	0	0	0	0	5	0
ENSG00000126254.7	14	1	1	0	14	0	0	0
ENSG00000239213.1	0	0	0	0	0	0	2	24
ENSG00000163312.6	3	1	0	0	63	0	0	0
ENSG00000246763.2	0	0	0	0	0	0	1	0
ENSG00000146707.10	0	0	0	0	10	0	0	0
ENSG00000123870.9	0	0	0	0	0	0	1	2
ENSG00000126217.16	100	10	47	0	1013	0	0	0
ENSG00000125753.9	29	12	26	0	179	0	0	0
ENSG00000124664.6	0	1	0	0	1	0	0	0
ENSG00000258904.1	0	0	0	0	0	0	9	25
ENSG00000272994.1	0	0	0	0	0	0	18	0
ENSG00000149743.9	3	3	0	0	12	0	0	0
ENSG00000204859.7	11	3	0	0	64	0	0	0
ENSG00000153157.8	0	2	0	0	646	0	0	0
ENSG00000259967.1	0	0	0	0	0	0	1	1
ENSG00000261701.2	3	0	0	0	116	0	0	0
ENSG00000102241.7	7	0	1	0	8	0	0	0
ENSG00000168234.8	3	10	9	0	201	0	0	0
ENSG00000233961.1	0	0	0	0	0	0	0	3
ENSG00000125485.13	14	1	6	0	205	0	0	0
ENSG00000125998.7	1	0	0	0	0	0	0	0
ENSG00000143363.11	3	0	4	0	35	0	0	0
ENSG00000226981.2	0	0	0	0	0	0	0	2
ENSG00000198833.6	3	2	9	0	39	0	0	0
ENSG00000137462.6	2	1	0	0	0	0	0	0
ENSG00000130522.4	73	14	47	0	0	0	0	0
ENSG00000113594.5	11	3	11	0	125	0	0	0
ENSG00000108242.8	1	0	0	0	0	0	0	0
ENSG00000145016.9	11	1	12	0	66	0	0	0
ENSG00000249125.1	0	0	0	0	0	0	0	3
ENSG00000105357.11	48	0	9	0	98	0	0	0
ENSG00000178055.8	0	0	0	0	1	0	0	0
ENSG00000227962.1	0	0	0	0	0	0	1	0
ENSG00000175215.5	19	7	89	0	219	0	0	0
ENSG00000260733.1	0	0	0	0	0	0	0	2
ENSG00000110841.9	9	5	12	0	225	0	0	0
ENSG00000272320.1	0	0	0	0	0	0	1	0
ENSG00000178917.10	8	1	1	0	29	0	0	0
ENSG00000253669.3	0	0	0	0	0	0	4	2
ENSG00000260042.1	0	0	0	0	0	0	0	1
ENSG00000100890.11	19	9	5	0	572	0	0	0
ENSG00000269113.3	0	0	0	0	5	0	0	0
ENSG00000145012.8	37	15	159	0	3204	0	0	0
ENSG00000138399.13	7	13	0	0	79	0	0	0
ENSG00000258175.1	0	0	0	0	0	0	0	3
ENSG00000137055.10	8	1	1	0	47	0	0	0
ENSG00000124587.9	38	0	5	0	40	0	0	0
ENSG00000238133.2	0	0	0	0	0	0	0	3
ENSG00000153044.5	0	0	1	0	12	0	0	0
ENSG00000213735.2	0	0	0	0	0	0	1	0
ENSG00000157227.8	15	6	14	0	6	0	0	0
ENSG00000258186.2	0	0	0	0	0	0	52	0
ENSG00000162804.9	2	0	1	0	19	0	0	0
ENSG00000253925.1	0	0	0	0	0	0	0	3
ENSG00000218537.1	10	3	6	0	43	0	0	0
ENSG00000264539.1	0	0	0	0	0	0	1	0
ENSG00000185920.11	11	2	8	0	74	0	0	0
ENSG00000231817.3	0	0	0	0	0	0	0	2
ENSG00000167272.6	2	0	2	0	8	0	0	0
ENSG00000187954.8	26	12	11	0	230	0	0	0
ENSG00000227312.2	0	0	0	0	0	0	1	0
ENSG00000197170.5	13	3	19	0	168	0	0	0
ENSG00000188428.12	3	0	10	0	85	0	0	0
ENSG00000170271.6	10	2	21	0	139	0	0	0
ENSG00000154678.12	0	0	0	0	6	0	0	0
ENSG00000149262.12	16	0	3	0	129	0	0	0
ENSG00000245498.2	0	0	0	0	0	0	2	3
ENSG00000174804.3	23	6	114	0	12	0	0	0
ENSG00000223056.1	0	0	0	0	0	0	1	0
ENSG00000128652.7	0	0	0	0	1	0	0	0
ENSG00000251247.5	1	1	1	0	27	0	0	2
ENSG00000213676.6	60	0	10	0	72	0	0	101
ENSG00000062650.13	33	13	7	0	347	0	0	0
ENSG00000165138.12	19	0	19	0	93	0	0	0
ENSG00000066230.6	0	0	0	0	1	0	0	0
ENSG00000266589.1	0	0	0	0	0	0	1	0
ENSG00000205937.7	17	23	8	0	82	0	0	0
ENSG00000272574.1	0	0	0	0	0	0	1	1
ENSG00000230442.1	0	0	0	0	0	0	0	4
ENSG00000261829.1	0	0	0	0	0	0	2	0
ENSG00000104059.4	0	0	0	0	7	0	0	0
ENSG00000011465.12	1	0	0	0	2	0	0	0
ENSG00000028528.10	38	0	84	0	229	0	0	0
ENSG00000175764.10	1	0	0	0	206	0	0	0
ENSG00000236646.1	0	0	0	0	0	0	1	0
ENSG00000226792.2	0	0	0	0	0	0	0	2
ENSG00000166734.14	18	7	17	0	215	0	0	0
ENSG00000271092.1	0	2	2	0	241	0	0	0
ENSG00000196993.4	0	0	0	0	7	0	0	0
ENSG00000173451.2	2	2	3	0	17	0	0	0
ENSG00000257467.1	0	0	0	0	0	0	0	5
ENSG00000184163.3	1	0	0	0	17	0	0	0
ENSG00000197329.7	6	3	6	0	115	0	0	0
ENSG00000184005.9	0	0	0	0	4	0	0	0
ENSG00000118322.8	0	0	0	0	4	0	0	0
ENSG00000183340.5	1	4	1	0	0	0	0	5
ENSG00000025800.9	14	3	69	0	226	0	0	0
ENSG00000189186.6	0	0	0	0	1	0	0	0
ENSG00000170421.7	85	11	4	0	166	0	0	0
ENSG00000163499.7	0	0	0	0	1	0	0	0
